METTL8	5.5478e-11	8.9048e-01	1.3350e+00	1134	2	172173919	172291312
METTL9	8.0352e-01	1.4146e-01	4.4500e-01	954	16	21608539	21668794
MEX3A	9.7977e-01	0.0000e+00	2.5100e-01	1560	1	156041804	156051789
MEX3B	5.5508e-01	1.8221e-01	5.7400e-01	1707	15	82334119	82338482
MEX3C	8.6192e-01	1.3100e-01	4.1200e-01	1977	18	48700920	48744674
MEX3D	9.2303e-01	0.0000e+00	3.6400e-01	1953	19	1554668	1568057
MFAP1	7.9602e-01	1.8959e-01	3.7400e-01	1317	15	44096690	44117000
MFAP2	4.2671e-06	7.2403e-01	1.2280e+00	549	1	17300997	17307330
MFAP3	1.1201e-03	5.8356e-01	1.1510e+00	1086	5	153418466	153600038
MFAP3L	8.8030e-01	8.8489e-02	4.2000e-01	1227	4	170907748	170954182
MFAP4	1.1416e-01	2.9142e-01	6.6700e-01	837	17	19286755	19290553
MFAP5	5.0619e-03	4.3004e-01	8.4900e-01	519	12	8789942	8815484
MFF	6.5397e-02	2.8712e-01	5.6700e-01	1026	2	228189867	228222550
MFGE8	4.3953e-05	5.2859e-01	8.9700e-01	1161	15	89441916	89456642
MFHAS1	4.2417e-09	5.6186e-01	8.2400e-01	3156	8	8640864	8751155
MFI2	1.1795e-16	8.2570e-01	1.1320e+00	2214	3	196715492	196756687
MFN1	2.5118e-10	5.5740e-01	7.9600e-01	2223	3	179065480	179112719
MFN2	9.9415e-01	1.3395e-01	2.8200e-01	2271	1	12040238	12073571
MFNG	7.6611e-10	1.0030e+00	1.5590e+00	963	22	37865101	37882439
MFRP	1.3093e-15	8.7564e-01	1.2230e+00	1737	11	119209652	119217383
MFSD1	3.3314e-17	9.0593e-01	1.2490e+00	1542	3	158449987	158547508
MFSD10	7.3331e-11	8.7530e-01	1.3130e+00	1365	4	2932288	2936586
MFSD11	6.7806e-06	5.2860e-01	8.5600e-01	1347	17	74731947	74777531
MFSD12	6.7265e-18	1.0246e+00	1.4210e+00	1614	19	3538259	3574288
MFSD2A	1.1025e-02	3.0809e-01	5.3800e-01	1629	1	40420802	40435638
MFSD2B	6.3325e-11	8.1658e-01	1.2110e+00	1491	2	24232951	24286191
MFSD3	7.8565e-12	1.3034e+00	1.8520e+00	1236	8	145734457	145736596
MFSD4	2.3547e-03	3.8722e-01	6.9900e-01	1542	1	205538013	205572046
MFSD5	2.3254e-03	4.3076e-01	8.0900e-01	1671	12	53645035	53648189
MFSD6	3.2855e-06	5.1693e-01	8.2200e-01	2373	2	191273081	191373931
MFSD6L	2.0172e-08	7.7363e-01	1.2090e+00	1758	17	8700436	8702667
MFSD7	3.0952e-18	1.2494e+00	1.7330e+00	1677	4	675618	683230
MFSD8	2.5375e-12	7.4697e-01	1.0670e+00	1554	4	128838960	128887150
MFSD9	9.3451e-10	9.8674e-01	1.5350e+00	1422	2	103332299	103353347
MGA	1.0000e+00	4.2833e-02	9.0000e-02	9195	15	41913422	42062141
MGAM	1.0382e-35	6.9065e-01	8.4000e-01	5571	7	141607613	141806547
MGARP	3.8778e-05	1.2501e+00	1.8910e+00	720	4	140187317	140201492
MGAT1	9.8879e-01	0.0000e+00	2.2100e-01	1335	5	180217541	180242652
MGAT2	3.4151e-02	3.4056e-01	7.1600e-01	1341	14	50087489	50090198
MGAT3	1.4725e-01	2.7581e-01	6.3100e-01	1599	22	39853349	39888199
MGAT4A	4.4513e-05	4.0521e-01	6.4400e-01	1605	2	99235569	99347589
MGAT4B	6.9145e-01	1.9891e-01	3.9300e-01	1689	5	179224597	179233952
MGAT4C	6.6172e-04	4.6232e-01	8.3400e-01	1434	12	86372516	87232681
MGAT5	9.9998e-01	6.8872e-02	1.7800e-01	2223	2	134877554	135212192
MGAT5B	1.4591e-02	2.8358e-01	4.6900e-01	2403	17	74864538	74946475
MGEA5	9.6569e-01	1.7487e-01	3.1600e-01	2748	10	103544200	103578696
MGLL	2.0016e-02	3.7769e-01	7.9400e-01	939	3	127407909	127542051
MGME1	1.8470e-03	4.4732e-01	8.4000e-01	1032	20	17949556	17971765
MGMT	1.1756e-07	1.1237e+00	1.7830e+00	714	10	131265448	131566271
MGP	3.6072e-05	9.1824e-01	1.6590e+00	384	12	15034115	15038860
MGRN1	1.0393e-01	2.5752e-01	4.6500e-01	1728	16	4666494	4740975
MGST1	2.6577e-03	8.3361e-01	1.7200e+00	465	12	16500076	16762193
MGST2	7.8275e-02	3.6068e-01	9.3200e-01	441	4	140586922	140661899
MGST3	2.0347e-04	6.6775e-01	1.2530e+00	456	1	165600098	165631033
MIA	1.7345e-05	8.3227e-01	1.4890e+00	393	19	41277553	41283395
MIA2	1.4245e-03	3.7945e-01	6.6200e-01	1962	14	39699435	39722859
MIA3	3.6750e-02	2.4586e-01	3.5400e-01	5721	1	222791428	222841354
MIB1	3.3574e-88	1.8273e+00	1.9730e+00	3018	18	19284918	19450918
MIB2	2.8024e-07	4.2234e-01	6.2000e-01	3210	1	1550795	1565990
MICA	4.9697e-03	4.3151e-01	8.5200e-01	996	6	31371356	31383092
MICAL1	3.3837e-22	7.1029e-01	9.1600e-01	3201	6	109765265	109787171
MICAL2	2.1766e-12	5.0328e-01	6.8600e-01	3372	11	12115543	12285334
MICAL3	9.9499e-01	1.8752e-01	2.8100e-01	6006	22	18270415	18507325
MICALCL	3.7540e-26	1.1588e+00	1.5300e+00	2085	11	12297627	12380691
MICALL1	1.1968e-07	5.0147e-01	7.5200e-01	2589	22	38301664	38338829
MICALL2	3.4420e-26	1.0474e+00	1.3730e+00	2712	7	1468101	1499138
MICB	4.0609e-05	6.1526e-01	1.0740e+00	1149	6	31462658	31478901
MICU1	1.9344e-13	8.9626e-01	1.2910e+00	1428	10	74127098	74385899
MICU2	9.7216e-21	1.1086e+00	1.5110e+00	1302	13	22066836	22178353
MICU3	3.4019e-09	6.7790e-01	1.0170e+00	1590	8	16884747	16980153
MID1	9.7967e-01	9.6476e-02	3.0400e-01	2001	X	10413350	10851773
MID1IP1	5.7733e-01	0.0000e+00	1.0950e+00	549	X	38660685	38665790
MID2	1.7550e-01	2.5136e-01	4.9600e-01	2205	X	107068985	107170423
MIDN	1.7862e-01	2.6461e-01	6.0600e-01	1404	19	1248552	1259142
MIEF1	1.1698e-02	3.7119e-01	7.3300e-01	1389	22	39895437	39914137
MIEF2	1.6043e-02	3.9518e-01	8.3100e-01	1395	17	18163848	18169866
MIEN1	5.5257e-01	1.5159e-01	7.1900e-01	345	17	37884749	37887040
MIER1	2.8881e-01	2.3245e-01	4.1900e-01	1695	1	67390578	67454302
MIER2	8.9593e-01	1.7034e-01	3.5800e-01	1635	19	305575	344798
MIER3	9.9856e-01	7.1770e-02	2.2600e-01	1647	5	56215429	56267502
MIF	1.2262e-02	7.3067e-01	1.6900e+00	345	22	24236191	24237414
MIF4GD	6.7828e-09	9.4360e-01	1.4950e+00	789	17	73262309	73267308
MIIP	1.3121e-20	1.2749e+00	1.7370e+00	1164	1	12079523	12092102
MILR1	2.4528e-02	5.4656e-01	1.3880e+00	266	17	62461569	62464760
MINA	2.2584e-08	6.9558e-01	1.0710e+00	1395	3	97660662	97691301
MINK1	1.0000e+00	6.2681e-02	1.3200e-01	3996	17	4736683	4801356
MINOS1	7.8732e-01	0.0000e+00	5.8400e-01	234	1	19923477	19956314
MINOS1-NBL1	2.8653e-02	5.1456e-01	1.3160e+00	543	1	19923473	19984549
MINPP1	4.5482e-04	4.3525e-01	7.6000e-01	1461	10	89264632	89313217
MIOS	1.8944e-09	4.9046e-01	7.0000e-01	2625	7	7606503	7648560
MIOX	1.0702e-17	1.2838e+00	1.7770e+00	855	22	50925213	50929077
MIP	3.0956e-02	3.9639e-01	9.0700e-01	789	12	56843286	56862950
MIPEP	1.5876e-15	7.5516e-01	1.0350e+00	2139	13	24304328	24463558
MIPOL1	2.0845e-11	7.5726e-01	1.1000e+00	1326	14	37667118	38021566
MIS12	1.4672e-01	3.3986e-01	1.0670e+00	615	17	5389605	5394134
MIS18A	7.0702e-03	4.7349e-01	9.9500e-01	699	21	33640530	33651380
MIS18BP1	3.8309e-13	5.7637e-01	7.9000e-01	3396	14	45672393	45722743
MISP	4.3142e-12	8.8070e-01	1.2920e+00	2037	19	751126	764319
MITD1	1.1445e-05	6.3582e-01	1.0780e+00	747	2	99777890	99797521
MITF	9.8119e-01	1.3440e-01	3.0800e-01	1560	3	69788586	70017488
MIXL1	1.7075e-02	6.3307e-01	1.5550e+00	696	1	226411319	226414755
MKI67	1.2598e-28	6.1769e-01	7.6400e-01	9768	10	129894923	129924649
MKKS	2.1265e-09	8.3490e-01	1.2850e+00	1710	20	10381657	10414870
MKL1	9.9768e-01	1.1298e-01	2.5900e-01	2793	22	40806285	41032706
MKL2	9.9999e-01	6.5739e-02	1.7000e-01	3147	16	14165178	14360630
MKLN1	9.9998e-01	6.7816e-02	1.7500e-01	2205	7	130794855	131181395
MKNK1	8.0483e-10	6.9568e-01	1.0320e+00	1395	1	47023090	47082515
MKNK2	1.3965e-05	4.8791e-01	7.9100e-01	1395	19	2037470	2051243
MKRN1	9.9421e-01	8.2894e-02	2.6100e-01	1446	7	140152840	140179369
MKRN2	8.8248e-03	3.5356e-01	6.6400e-01	1248	3	12598513	12625212
MKRN3	2.7756e-01	2.4515e-01	6.3400e-01	1521	15	23810454	23873064
MKS1	3.3768e-16	7.6431e-01	1.0420e+00	1677	17	56282803	56296966
MKX	8.8427e-01	1.2652e-01	3.9800e-01	1056	10	27961804	28034989
MLANA	1.2584e-09	1.7017e+00	1.9520e+00	354	9	5890802	5910606
MLC1	3.2425e-08	7.4354e-01	1.1620e+00	1131	22	50497820	50524331
MLEC	6.0716e-01	1.7324e-01	5.4500e-01	876	12	121124672	121139667
MLF1	4.3955e-09	7.9200e-01	1.2190e+00	897	3	158288952	158325041
MLF2	8.6042e-01	1.3128e-01	4.1300e-01	744	12	6857170	6876641
MLH1	3.4100e-05	3.7325e-01	5.7500e-01	2268	3	37034823	37107380
MLH3	4.9023e-08	4.1080e-01	5.8700e-01	4359	14	75480467	75518235
MLIP	3.1564e-16	9.8783e-01	1.3890e+00	1374	6	53794780	54131078
MLK4	1.0441e-06	4.5355e-01	6.8900e-01	3108	1	233463514	233520894
MLKL	2.0931e-14	8.7450e-01	1.2390e+00	1413	16	74705753	74734858
MLLT1	9.8669e-01	9.1398e-02	2.8800e-01	1677	19	6212966	6279959
MLLT10	1.0000e+00	8.6722e-02	1.8200e-01	3204	10	21823094	22032559
MLLT11	5.2915e-01	0.0000e+00	1.2660e+00	270	1	151030234	151040970
MLLT3	9.9964e-01	0.0000e+00	1.3100e-01	1704	9	20341663	20622542
MLLT4	1.0000e+00	1.2865e-01	2.1300e-01	4953	6	168227602	168372703
MLLT6	9.9997e-01	7.0559e-02	1.8200e-01	3279	17	36861795	36886056
MLN	4.1058e-03	7.1958e-01	1.5770e+00	345	6	33762450	33771788
MLNR	1.2661e-02	5.0722e-01	1.1590e+00	1236	13	49794474	49796513
MLPH	4.3830e-10	6.1946e-01	9.0000e-01	1800	2	238394071	238463961
MLST8	8.2177e-03	3.5702e-01	6.7100e-01	978	16	2254249	2259417
MLTK	8.4166e-09	4.7262e-01	6.8100e-01	2400	2	173940163	174132738
MLX	1.1032e-01	2.9361e-01	6.7200e-01	894	17	40719086	40725257
MLXIP	9.8932e-01	1.4004e-01	2.9400e-01	2757	12	122516628	122631894
MLXIPL	4.7771e-02	2.7081e-01	4.7300e-01	2556	7	73007524	73038873
MLYCD	6.4816e-04	4.6377e-01	8.3700e-01	1479	16	83932731	83949787
MMAA	9.3982e-13	8.8763e-01	1.2900e+00	1254	4	146539415	146581187
MMAB	4.1291e-03	4.4689e-01	8.8200e-01	750	12	109991542	110011679
MMACHC	1.1402e-13	1.2143e+00	1.7550e+00	846	1	45965725	45976739
MMADHC	2.0710e-05	5.8596e-01	9.9400e-01	888	2	150426148	150444330
MMD	1.3440e-04	5.9787e-01	1.0790e+00	714	17	53469974	53499353
MMD2	5.8561e-08	8.8009e-01	1.4230e+00	810	7	4945620	4998844
MME	1.4650e-18	6.9888e-01	9.2300e-01	2250	3	154741913	154901497
MMEL1	1.2441e-22	7.6824e-01	9.9700e-01	2337	1	2522078	2564481
MMGT1	7.9834e-01	0.0000e+00	5.6500e-01	393	X	135044229	135056222
MMP1	7.7197e-18	1.0932e+00	1.5250e+00	1407	11	102660651	102668891
MMP10	5.9070e-15	9.9073e-01	1.4140e+00	1428	11	102641234	102651359
MMP11	2.4125e-05	5.0752e-01	8.4000e-01	1464	22	24110413	24126503
MMP13	7.8767e-18	1.0921e+00	1.5240e+00	1413	11	102813724	102826463
MMP14	9.9522e-01	1.0326e-01	2.6700e-01	1746	14	23305766	23318236
MMP15	7.3354e-02	2.6628e-01	4.8000e-01	2007	16	58059470	58080805
MMP16	9.1797e-01	1.6636e-01	3.5000e-01	1821	8	89044237	89340254
MMP17	2.1964e-08	6.9726e-01	1.0740e+00	1809	12	132312938	132336328
MMP19	1.9975e-20	1.0760e+00	1.4670e+00	1524	12	56229217	56236750
MMP2	8.3878e-01	1.8509e-01	3.6500e-01	1980	16	55423612	55540603
MMP20	6.0776e-14	9.4909e-01	1.3670e+00	1449	11	102447566	102496063
MMP21	1.3213e-09	7.9015e-01	1.2000e+00	1707	10	127455022	127464390
MMP23B	1.1732e-01	6.6399e-01	1.8340e+00	1170	1	1567474	1570639
MMP24	6.7752e-01	1.9545e-01	4.1100e-01	1935	20	33814457	33864801
MMP25	8.7309e-14	8.7209e-01	1.2450e+00	1686	16	3096682	3110727
MMP26	5.3574e-11	1.0997e+00	1.6680e+00	783	11	4726157	5013659
MMP27	6.3444e-22	1.2520e+00	1.6960e+00	1539	11	102562218	102576537
MMP28	6.0903e-05	1.1145e+00	1.8450e+00	390	17	34083268	34122711
MMP3	5.7362e-15	9.9218e-01	1.4160e+00	1431	11	102706532	102714534
MMP7	1.0404e-09	9.7816e-01	1.5230e+00	801	11	102391239	102401484
MMP8	1.0661e-24	1.3269e+00	1.7610e+00	1401	11	102582526	102597781
MMP9	1.8869e-17	8.7932e-01	1.2060e+00	2121	20	44637547	44645200
MMRN1	2.0714e-25	9.1820e-01	1.1950e+00	3684	4	90800683	90875780
MMRN2	4.8869e-11	6.7221e-01	9.6800e-01	2847	10	88695297	88729238
MMS19	8.2883e-03	2.7323e-01	4.2100e-01	3090	10	99218081	99258551
MMS22L	8.3003e-05	3.0425e-01	4.3800e-01	3729	6	97590037	97731093
MN1	9.9999e-01	0.0000e+00	8.7000e-02	3960	22	28144265	28197486
MNAT1	1.3117e-12	1.0270e+00	1.5200e+00	927	14	61201460	61436671
MND1	3.2813e-09	8.9289e-01	1.3950e+00	615	4	154265801	154336270
MNDA	3.0917e-17	1.3395e+00	1.8320e+00	1221	1	158801107	158819296
MNS1	2.0964e-21	9.8633e-01	1.3250e+00	1485	15	56713742	56757335
MNT	9.9739e-01	0.0000e+00	1.7100e-01	1746	17	2287354	2304412
MNX1	7.8819e-01	1.0538e-01	5.0000e-01	1203	7	156786745	156803345
MOAP1	1.1736e-09	1.3249e+00	1.8810e+00	1053	14	93648541	93651273
MOB1A	9.5091e-01	0.0000e+00	3.1500e-01	648	2	74379655	74406025
MOB1B	3.5037e-02	3.8402e-01	8.7900e-01	663	4	71768043	71888166
MOB2	5.1345e-02	3.4952e-01	8.0000e-01	804	11	1490687	1522477
MOB3A	2.9101e-05	9.5591e-01	1.7030e+00	651	19	2071037	2096672
MOB3B	1.6386e-02	4.7093e-01	1.0770e+00	648	9	27325207	27529779
MOB3C	1.7788e-05	6.9516e-01	1.2130e+00	804	1	47073387	47082563
MOB4	9.3103e-01	7.7389e-02	3.6700e-01	675	2	198380295	198418423
MOBP	5.4623e-01	0.0000e+00	1.2030e+00	243	3	39508689	39570970
MOCOS	1.6193e-19	8.5936e-01	1.1540e+00	2664	18	33767482	33852120
MOCS1	9.1165e-07	6.6808e-01	1.0820e+00	1155	6	39867354	39902290
MOCS2	4.6138e-04	7.0650e-01	1.3860e+00	564	5	52391509	52405893
MOCS3	1.8387e-06	8.0307e-01	1.3600e+00	1380	20	49575363	49577820
MOG	1.3748e-01	2.7992e-01	6.4100e-01	756	6	29624758	29640149
MOGAT1	1.5660e-10	1.0101e+00	1.5480e+00	1005	2	223536505	223574649
MOGAT2	1.0537e-02	3.7771e-01	7.4500e-01	1002	11	75428864	75444003
MOGAT3	1.8376e-12	1.1161e+00	1.6560e+00	1023	7	100838288	100844302
MOGS	5.8071e-11	6.6440e-01	9.5700e-01	2511	2	74688184	74692537
MOK	8.8397e-22	1.2326e+00	1.6720e+00	1257	14	102690837	102771537
MON1A	2.2952e-09	6.9903e-01	1.0490e+00	1956	3	49946302	49967606
MON1B	1.8676e-02	3.2073e-01	6.0200e-01	1641	16	77224732	77236302
MON2	5.9388e-01	2.2038e-01	3.2000e-01	5151	12	62860597	62991363
MORC1	5.8802e-06	3.4762e-01	5.0500e-01	2952	3	108677086	108836989
MORC2	9.9999e-01	1.0379e-01	2.0500e-01	2910	22	31321117	31364284
MORC3	9.9985e-01	1.0625e-01	2.2300e-01	2817	21	37692487	37758446
MORC4	9.9783e-01	9.6253e-02	2.4900e-01	2811	X	106057101	106243474
MORF4L1	9.9339e-01	8.4133e-02	2.6500e-01	1086	15	79102829	79190475
MORF4L2	8.1082e-01	0.0000e+00	5.4400e-01	864	X	102930424	102943086
MORN1	1.6137e-11	7.6779e-01	1.1160e+00	1491	1	2252692	2323146
MORN2	1.5342e-01	4.7467e-01	1.7200e+00	237	2	39103103	39156213
MORN3	1.5357e-07	8.0307e-01	1.3010e+00	720	12	122089024	122110537
MORN4	5.4999e-01	1.5221e-01	7.2200e-01	438	10	99374310	99393344
MORN5	8.1711e-05	7.9008e-01	1.4700e+00	483	9	124922190	124962367
MOS	5.8928e-01	1.4318e-01	6.7900e-01	1038	8	57025501	57026541
MOSPD1	9.2491e-01	0.0000e+00	3.6100e-01	639	X	134021656	134049297
MOSPD2	9.9105e-01	5.3922e-02	2.5600e-01	1554	X	14891563	14940449
MOSPD3	2.4549e-04	6.4473e-01	1.2100e+00	705	7	100209725	100213007
MOV10	8.0908e-01	2.0200e-01	3.4300e-01	3009	1	113215763	113243368
MOV10L1	1.0518e-17	5.8839e-01	7.7100e-01	3633	22	50528308	50600119
MOXD1	1.5505e-22	1.0817e+00	1.4530e+00	1839	6	132617194	132722684
MPC1	3.8495e-02	4.6076e-01	1.1860e+00	327	6	166778407	166796486
MPC2	6.3515e-01	1.3355e-01	6.3400e-01	381	1	167885967	167906278
MPDU1	1.0051e-05	7.5370e-01	1.3140e+00	741	17	7486847	7496107
MPDZ	5.8009e-38	7.3280e-01	8.9000e-01	6123	9	13105703	13279589
MPEG1	3.5925e-16	1.1507e+00	1.6340e+00	2148	11	58975983	58980424
MPG	1.9454e-12	1.1115e+00	1.6500e+00	894	16	127006	135852
MPHOSPH10	8.4847e-01	1.8398e-01	3.6300e-01	2043	2	71357444	71377231
MPHOSPH6	4.1070e-04	7.2451e-01	1.4190e+00	480	16	82181403	82203831
MPHOSPH8	1.4733e-03	3.2404e-01	5.2500e-01	2580	13	20207788	20247599
MPHOSPH9	1.6616e-10	4.6441e-01	6.4400e-01	3093	12	123636867	123728561
MPI	1.1715e-07	7.3548e-01	1.1690e+00	1269	15	75182346	75191798
MPL	4.0719e-09	5.2508e-01	7.6300e-01	1905	1	43803478	43818443
MPLKIP	1.6384e-04	8.8565e-01	1.6650e+00	537	7	40165622	40174258
MPND	5.2689e-05	5.1595e-01	8.7500e-01	1413	19	4343524	4360083
MPO	7.1050e-15	8.1992e-01	1.1450e+00	2235	17	56347217	56358296
MPP1	9.8770e-01	5.6538e-02	2.6800e-01	1398	X	154006959	154049282
MPP2	2.8760e-07	5.4612e-01	8.4100e-01	1656	17	41952725	41987068
MPP3	3.4521e-06	4.1587e-01	6.3200e-01	1755	17	41878167	41910538
MPP4	3.4180e-18	7.8613e-01	1.0560e+00	1911	2	202509593	202563417
MPP5	2.3510e-01	2.3759e-01	4.2900e-01	2025	14	67707826	67802536
MPP6	8.1619e-01	1.8127e-01	3.8100e-01	1620	7	24612887	24733812
MPP7	2.1745e-11	6.6012e-01	9.4300e-01	1728	10	28339922	28623415
MPPE1	1.2197e-09	7.9446e-01	1.2070e+00	1188	18	11882621	11909222
MPPED1	1.9823e-03	4.4212e-01	8.3000e-01	978	22	43807202	43903728
MPPED2	9.9349e-01	0.0000e+00	1.9900e-01	882	11	30406040	30608419
MPRIP	9.8078e-01	1.7807e-01	3.0200e-01	3114	17	16945859	17120993
MPST	3.4664e-05	7.4641e-01	1.3440e+00	951	22	37415676	37425863
MPV17	9.6582e-11	1.2046e+00	1.7920e+00	528	2	27532360	27548547
MPV17L	7.3866e-07	1.0804e+00	1.7670e+00	588	16	15489611	15507125
MPV17L2	6.4336e-07	9.0999e-01	1.5310e+00	618	19	18303992	18307758
MPZ	2.7158e-01	2.4675e-01	6.3800e-01	744	1	161274525	161279762
MPZL1	1.5905e-01	2.8927e-01	7.4800e-01	807	1	167690429	167761156
MPZL2	1.0755e-12	1.3360e+00	1.8640e+00	645	11	118124118	118135251
MPZL3	2.2417e-14	1.6382e+00	1.9480e+00	705	11	118097409	118123065
MR1	4.9023e-18	1.3483e+00	1.8330e+00	1023	1	181003067	181031074
MRAP	2.0810e-03	9.0928e-01	1.7820e+00	516	21	33664124	33687095
MRAP2	2.5633e-07	1.2718e+00	1.8780e+00	615	6	84743475	84800600
MRAS	9.2111e-01	0.0000e+00	3.6800e-01	624	3	138066539	138124375
MRC1	9.4335e-01	1.1179e-01	3.5200e-01	4368	10	18098352	18200091
MRC1L1	9.9765e-01	9.6923e-02	2.5100e-01	4368	10	17851362	17953178
MRC2	6.7472e-01	2.1769e-01	3.1900e-01	4437	17	60704762	60770958
MRE11A	1.2640e-12	6.0473e-01	8.3900e-01	2124	11	94152895	94227074
MREG	1.7187e-07	9.0501e-01	1.4910e+00	642	2	216809213	216898819
MRFAP1	3.1404e-01	2.4194e-01	1.1350e+00	381	4	6641818	6644472
MRFAP1L1	2.5481e-03	8.4597e-01	1.7320e+00	381	4	6709428	6711607
MRGBP	9.3142e-01	0.0000e+00	3.5000e-01	612	20	61427805	61431945
MRGPRF	2.4083e-02	4.2348e-01	9.6900e-01	1029	11	68771863	68780877
MRI1	4.0621e-04	5.8664e-01	1.1020e+00	1107	19	13875346	13885096
MRM1	6.6719e-06	7.9747e-01	1.3880e+00	1059	17	34958001	34965407
MRO	1.7975e-06	7.0104e-01	1.1600e+00	786	18	48324574	48351772
MROH1	2.0264e-01	2.4646e-01	4.8600e-01	4923	8	145202919	145316843
MROH2A	3.9287e-21	5.8412e-01	7.4700e-01	5022	2	234684370	234742069
MROH2B	5.3194e-38	7.7740e-01	9.5000e-01	4755	5	40998119	41071444
MROH6	4.1528e-18	9.8170e-01	1.3540e+00	2157	8	144648357	144655141
MROH7	4.8111e-24	7.6163e-01	9.7900e-01	3969	1	55107463	55175939
MROH8	3.3158e-16	6.3635e-01	8.5100e-01	3206	20	35729629	35807991
MROH9	5.0853e-16	7.2273e-01	9.8000e-01	2583	1	170904612	171033906
MRP63	1.3887e-01	5.3304e-01	1.7700e+00	306	13	21750784	21753223
MRPL1	4.4456e-06	6.2766e-01	1.0390e+00	975	4	78783674	78873944
MRPL10	1.0076e-01	3.3267e-01	8.6000e-01	813	17	45900638	45908900
MRPL11	1.5371e-06	1.2424e+00	1.8750e+00	576	11	66202546	66234209
MRPL12	3.2204e-03	5.7284e-01	1.2030e+00	594	17	79670387	79674556
MRPL13	1.4307e-07	9.2275e-01	1.5180e+00	534	8	121393000	121457642
MRPL14	9.2387e-05	1.0088e+00	1.7840e+00	435	6	44081194	44095194
MRPL15	1.6024e-06	8.1643e-01	1.3820e+00	888	8	55047770	55060461
MRPL16	2.4706e-05	7.8742e-01	1.4140e+00	753	11	59573608	59578345
MRPL17	2.8198e-02	5.1774e-01	1.3230e+00	525	11	6702013	6704632
MRPL18	1.6217e-04	6.9650e-01	1.3060e+00	540	6	160210844	160219468
MRPL19	2.9168e-02	3.5084e-01	7.3800e-01	876	2	75873909	75917977
MRPL2	1.4285e-07	7.2175e-01	1.1470e+00	915	6	43021767	43027544
MRPL20	2.7079e-06	1.1230e+00	1.8170e+00	447	1	1337288	1342693
MRPL21	2.4125e-14	1.3725e+00	1.8730e+00	615	11	68658744	68671303
MRPL22	1.3883e-06	7.2236e-01	1.1960e+00	618	5	154320630	154348971
MRPL23	1.6288e-08	1.5056e+00	1.9310e+00	459	11	1968508	2005752
MRPL24	1.9123e-06	7.9929e-01	1.3540e+00	648	1	156707095	156711382
MRPL27	5.0212e-01	1.6453e-01	7.8000e-01	444	17	48445218	48450575
MRPL28	1.9955e-07	8.9087e-01	1.4690e+00	768	16	417384	420527
MRPL3	1.3045e-12	9.4044e-01	1.3800e+00	1044	3	131181056	131221827
MRPL30	2.7748e-02	5.2095e-01	1.3300e+00	393	2	99771461	99811761
MRPL30	5.2798e-02	4.1175e-01	1.0630e+00	483	2	99797542	99814089
MRPL32	8.9669e-05	7.7675e-01	1.4480e+00	564	7	42971799	42988557
MRPL33	3.6550e-01	2.1354e-01	1.0090e+00	195	2	27994584	28210954
MRPL34	6.9136e-05	1.8511e+00	1.9510e+00	276	19	17403418	17417652
MRPL35	2.3926e-03	6.1740e-01	1.2930e+00	564	2	86426478	86440917
MRPL37	1.3929e-08	7.2447e-01	1.1160e+00	1269	1	54649714	54691137
MRPL38	4.5080e-09	7.2357e-01	1.0990e+00	1140	17	73894724	73905899
MRPL39	4.3077e-06	5.5710e-01	9.0300e-01	1059	21	26957968	26979829
MRPL4	4.2719e-10	9.3714e-01	1.4410e+00	933	19	10362577	10370721
MRPL40	5.2924e-02	3.4700e-01	7.9400e-01	618	22	19419425	19423598
MRPL41	5.5531e-01	0.0000e+00	1.1710e+00	411	9	140445651	140447007
MRPL42	3.9597e-02	4.5605e-01	1.1750e+00	426	12	93861264	93897545
MRPL43	1.8937e-07	8.9580e-01	1.4770e+00	705	10	102729215	102747272
MRPL44	2.0628e-09	1.0497e+00	1.6440e+00	996	2	224822121	224832431
MRPL45	3.7571e-05	5.3991e-01	9.1600e-01	918	17	36452989	36479101
MRPL46	1.3615e-07	8.1241e-01	1.3160e+00	837	15	89002707	89010650
MRPL47	4.2814e-04	4.9442e-01	8.9200e-01	750	3	179306073	179322442
MRPL48	4.3330e-03	4.4280e-01	8.7400e-01	636	11	73498361	73576178
MRPL49	3.1078e-04	7.6964e-01	1.4970e+00	498	11	64889655	64894843
MRPL50	3.8088e-05	9.0901e-01	1.6470e+00	474	9	104149915	104160896
MRPL51	3.2765e-02	4.8907e-01	1.2560e+00	384	12	6601150	6603007
MRPL52	2.1598e-07	1.0392e+00	1.7020e+00	369	14	23299088	23304246
MRPL53	2.8485e-01	2.6259e-01	1.2210e+00	336	2	74699085	74700449
MRPL54	2.2144e-02	5.6917e-01	1.4360e+00	414	19	3762662	3768573
MRPL55	1.4288e-02	4.8973e-01	1.1200e+00	492	1	228294380	228297013
MRPL9	1.5633e-04	5.8296e-01	1.0520e+00	801	1	151732119	151736040
MRPS10	1.0138e-09	1.1230e+00	1.7300e+00	603	6	42174539	42185603
MRPS11	4.6918e-08	1.0415e+00	1.6800e+00	582	15	89010684	89022222
MRPS12	2.0409e-04	1.2260e+00	1.8920e+00	414	19	39421188	39423802
MRPS14	1.6481e-04	8.8448e-01	1.6640e+00	384	1	174979925	174992561
MRPS15	5.0041e-10	9.2638e-01	1.4250e+00	771	1	36921319	36930038
MRPS16	5.8297e-02	5.5273e-01	1.5920e+00	411	10	75006510	75012451
MRPS17	1.1728e-08	1.0279e+00	1.6390e+00	675	7	55954970	56022932
